Latitude (decimal degrees):	-21.673
Longitude (decimal degrees):	-42.080
Elevation (m):	65
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230426:2203,0.0,0.0,0.0,24.19,0.97,0.0
20230426:2303,0.0,0.0,0.0,23.01,1.38,0.0
20230427:0003,0.0,0.0,0.0,22.46,1.52,0.0
20230427:0103,0.0,0.0,0.0,22.09,1.38,0.0
20230427:0203,0.0,0.0,0.0,22.27,1.03,0.0
20230427:0303,0.0,0.0,0.0,22.73,0.76,0.0
20230427:0403,0.0,0.0,0.0,22.69,0.28,0.0
20230427:0503,0.0,0.0,0.0,22.41,0.28,0.0
20230427:0603,0.0,0.0,0.0,22.15,0.28,0.0
20230427:0703,0.0,0.0,0.0,22.07,0.34,0.0
20230427:0803,0.0,0.0,0.0,21.26,0.83,0.0
20230427:0903,0.0,0.0,0.0,20.97,0.83,0.0
20230427:1003,258445.0,152.0,12.19,21.5,0.62,0.0
20230427:1103,777232.5,376.99,24.91,23.84,1.1,0.0
20230427:1203,1207497.5,570.99,36.62,25.59,1.59,0.0
20230427:1303,1500592.5,713.99,46.49,27.28,2.21,0.0
20230427:1403,1677390.0,806.99,52.99,28.61,2.48,0.0
20230427:1503,1560652.5,752.99,54.22,29.6,2.55,0.0
20230427:1603,1396120.0,672.99,49.71,30.38,2.55,0.0
20230427:1703,1270747.5,612.99,41.02,30.44,2.0,0.0
20230427:1803,907610.0,442.99,29.93,29.62,1.24,0.0
20230427:1903,479352.5,258.0,17.56,28.7,1.59,0.0
20230427:2003,24392.5,23.0,4.47,27.08,1.86,0.0
20230427:2103,0.0,0.0,0.0,25.73,1.66,0.0
20230427:2203,0.0,0.0,0.0,24.8,1.72,0.0
20230427:2303,0.0,0.0,0.0,24.11,1.79,0.0
20230428:0003,0.0,0.0,0.0,23.29,1.52,0.0
20230428:0103,0.0,0.0,0.0,22.31,1.17,0.0
20230428:0203,0.0,0.0,0.0,21.64,1.03,0.0
20230428:0303,0.0,0.0,0.0,21.61,0.83,0.0
20230428:0403,0.0,0.0,0.0,21.33,0.83,0.0
20230428:0503,0.0,0.0,0.0,20.96,0.83,0.0
20230428:0603,0.0,0.0,0.0,20.66,0.76,0.0
20230428:0703,0.0,0.0,0.0,21.47,0.34,0.0
20230428:0803,0.0,0.0,0.0,21.3,0.28,0.0
20230428:0903,0.0,0.0,0.0,21.2,0.28,0.0
20230428:1003,10395.0,14.0,12.08,21.54,0.14,0.0
20230428:1103,87175.0,55.0,24.77,22.81,0.21,0.0
20230428:1203,282342.5,145.0,36.44,23.52,0.28,0.0
20230428:1303,701855.0,336.0,46.25,24.14,0.62,0.0
20230428:1403,1321017.5,634.99,52.69,25.08,0.69,0.0
20230428:1503,1283700.0,617.0,53.9,25.11,0.69,0.0
20230428:1603,1482992.5,707.99,49.41,25.51,1.38,0.0
20230428:1703,1196717.5,563.99,40.76,25.52,1.86,0.0
20230428:1803,698087.5,333.0,29.72,25.31,2.34,0.0
20230428:1903,384065.0,199.0,17.38,24.49,2.21,0.0
20230428:2003,18067.5,19.0,4.3,23.98,2.21,0.0
20230428:2103,0.0,0.0,0.0,23.37,1.86,0.0
20230428:2203,0.0,0.0,0.0,22.93,1.86,0.0
20230428:2303,0.0,0.0,0.0,22.54,1.72,0.0
20230429:0003,0.0,0.0,0.0,22.21,1.45,0.0
20230429:0103,0.0,0.0,0.0,21.83,1.1,0.0
20230429:0203,0.0,0.0,0.0,21.35,0.83,0.0
20230429:0303,0.0,0.0,0.0,21.14,0.55,0.0
20230429:0403,0.0,0.0,0.0,21.23,0.41,0.0
20230429:0503,0.0,0.0,0.0,21.11,0.34,0.0
20230429:0603,0.0,0.0,0.0,20.89,0.28,0.0
20230429:0703,0.0,0.0,0.0,20.25,0.55,0.0
20230429:0803,0.0,0.0,0.0,19.92,0.62,0.0
20230429:0903,0.0,0.0,0.0,19.62,0.62,0.0
20230429:1003,237627.5,137.0,11.98,20.23,0.21,0.0
20230429:1103,304920.0,154.0,24.64,21.6,0.28,0.0
20230429:1203,442337.5,216.0,36.27,22.61,0.48,0.0
20230429:1303,855415.0,406.0,46.02,23.46,0.62,0.0
20230429:1403,877250.0,416.0,52.4,24.06,1.17,0.0
20230429:1503,1487530.0,708.99,53.59,24.4,1.31,0.0
20230429:1603,870100.0,414.0,49.12,24.77,1.1,0.0
20230429:1703,655352.5,314.0,40.51,24.24,0.83,0.0
20230429:1803,795052.5,379.0,29.51,23.78,0.83,0.0
20230429:1903,132962.5,77.0,17.19,24.25,1.24,0.0
20230429:2003,26592.5,24.0,4.14,23.85,0.9,0.0
20230429:2103,0.0,0.0,0.0,23.08,0.97,0.0
20230429:2203,0.0,0.0,0.0,22.47,1.1,0.0
20230429:2303,0.0,0.0,0.0,22.1,0.9,0.0
20230430:0003,0.0,0.0,0.0,21.65,0.9,0.0
20230430:0103,0.0,0.0,0.0,21.12,0.83,0.0
20230430:0203,0.0,0.0,0.0,20.96,0.69,0.0
20230430:0303,0.0,0.0,0.0,20.96,0.62,0.0
20230430:0403,0.0,0.0,0.0,20.79,0.62,0.0
20230430:0503,0.0,0.0,0.0,20.55,0.62,0.0
20230430:0603,0.0,0.0,0.0,20.29,0.62,0.0
20230430:0703,0.0,0.0,0.0,20.02,0.28,0.0
20230430:0803,0.0,0.0,0.0,19.97,0.41,0.0
20230430:0903,0.0,0.0,0.0,19.88,0.69,0.0
20230430:1003,123337.5,72.0,11.87,20.03,0.69,0.0
20230430:1103,103097.5,62.0,24.5,20.36,0.48,0.0
20230430:1203,303627.5,153.0,36.09,21.15,0.28,0.0
20230430:1303,242000.0,126.0,45.79,22.17,0.41,0.0
20230430:1403,469782.5,229.0,52.12,23.04,0.41,0.0
20230430:1503,1516900.0,732.99,53.28,24.1,0.48,0.0
20230430:1603,1230405.0,590.0,48.83,24.95,0.55,0.0
20230430:1703,1071180.0,514.0,40.26,25.23,0.21,0.0
20230430:1803,632197.5,306.0,29.3,25.13,0.48,0.0
20230430:1903,350790.0,182.0,17.02,24.11,1.86,0.0
20230430:2003,23210.0,22.0,3.99,23.28,1.52,0.0
20230430:2103,0.0,0.0,0.0,22.49,1.38,0.0
20230430:2203,0.0,0.0,0.0,21.78,1.52,0.0
20230430:2303,0.0,0.0,0.0,21.24,1.45,0.0
20230501:0003,0.0,0.0,0.0,20.68,0.97,0.0
20230501:0103,0.0,0.0,0.0,20.53,0.76,0.0
20230501:0203,0.0,0.0,0.0,20.5,0.69,0.0
20230501:0303,0.0,0.0,0.0,20.69,0.62,0.0
20230501:0403,0.0,0.0,0.0,20.7,0.55,0.0
20230501:0503,0.0,0.0,0.0,20.76,0.41,0.0
20230501:0603,0.0,0.0,0.0,20.52,0.48,0.0
20230501:0703,0.0,0.0,0.0,19.08,0.76,0.0
20230501:0803,0.0,0.0,0.0,18.93,0.76,0.0
20230501:0903,0.0,0.0,0.0,18.91,0.62,0.0
20230501:1003,237710.0,137.0,11.76,19.26,0.69,0.0
20230501:1103,593862.5,285.0,24.36,21.2,0.97,0.0
20230501:1203,1070850.0,500.99,35.91,22.59,1.24,0.0
20230501:1303,1535930.0,727.99,45.56,23.68,1.24,0.0
20230501:1403,1674172.5,804.99,51.83,24.68,1.17,0.0
20230501:1503,1650990.0,796.99,52.97,25.23,1.1,0.0
20230501:1603,1469600.0,708.99,48.55,26.06,0.9,0.0
20230501:1703,1318790.0,636.99,40.02,26.63,0.55,0.0
20230501:1803,946055.0,460.99,29.09,26.76,0.34,0.0
20230501:1903,454052.5,245.0,16.84,26.13,0.83,0.0
20230501:2003,8690.0,13.0,3.84,25.4,1.17,0.0
20230501:2103,0.0,0.0,0.0,23.78,1.38,0.0
20230501:2203,0.0,0.0,0.0,22.21,1.24,0.0
20230501:2303,0.0,0.0,0.0,21.17,1.31,0.0
20230502:0003,0.0,0.0,0.0,20.25,1.38,0.0
20230502:0103,0.0,0.0,0.0,19.92,1.31,0.0
20230502:0203,0.0,0.0,0.0,19.75,1.17,0.0
20230502:0303,0.0,0.0,0.0,20.47,0.83,0.0
20230502:0403,0.0,0.0,0.0,20.64,0.55,0.0
20230502:0503,0.0,0.0,0.0,20.17,0.76,0.0
20230502:0603,0.0,0.0,0.0,19.15,0.97,0.0
20230502:0703,0.0,0.0,0.0,19.4,0.83,0.0
20230502:0803,0.0,0.0,0.0,19.14,0.9,0.0
20230502:0903,0.0,0.0,0.0,19.34,0.76,0.0
20230502:1003,199182.5,113.0,11.65,19.86,0.62,0.0
20230502:1103,511170.0,248.0,24.22,21.5,0.28,0.0
20230502:1203,698967.5,333.0,35.73,23.06,0.41,0.0
20230502:1303,1131267.5,538.0,45.33,24.44,0.76,0.0
20230502:1403,1693697.5,823.99,51.55,25.65,0.9,0.0
20230502:1503,1634105.0,797.99,52.67,26.34,0.76,0.0
20230502:1603,1514590.0,741.99,48.27,27.01,0.41,0.0
20230502:1703,920947.5,445.0,39.78,27.19,0.41,0.0
20230502:1803,463072.5,230.0,28.89,27.04,0.55,0.0
20230502:1903,22907.5,22.0,16.67,25.46,1.52,0.0
20230502:2003,0.0,3.0,3.69,24.51,1.66,0.0
20230502:2103,0.0,0.0,0.0,23.36,1.52,0.0
20230502:2203,0.0,0.0,0.0,22.51,1.31,0.0
20230502:2303,0.0,0.0,0.0,21.33,1.1,0.0
20230503:0003,0.0,0.0,0.0,20.65,1.03,0.0
20230503:0103,0.0,0.0,0.0,20.32,0.97,0.0
20230503:0203,0.0,0.0,0.0,20.03,0.97,0.0
20230503:0303,0.0,0.0,0.0,20.56,0.69,0.0
20230503:0403,0.0,0.0,0.0,20.08,0.69,0.0
20230503:0503,0.0,0.0,0.0,19.26,0.9,0.0
20230503:0603,0.0,0.0,0.0,19.73,0.62,0.0
20230503:0703,0.0,0.0,0.0,19.44,0.55,0.0
20230503:0803,0.0,0.0,0.0,19.39,0.62,0.0
20230503:0903,0.0,0.0,0.0,19.13,0.76,0.0
20230503:1003,233365.0,137.0,11.55,19.74,0.55,0.0
20230503:1103,763180.0,367.99,24.09,21.48,1.03,0.0
20230503:1203,1124365.0,526.99,35.55,22.94,1.24,0.0
20230503:1303,1521822.5,722.99,45.1,24.46,1.31,0.0
20230503:1403,1666005.0,803.99,51.28,25.71,1.24,0.0
20230503:1503,1687510.0,821.99,52.37,26.66,1.1,0.0
20230503:1603,1545472.5,750.99,48.0,27.29,0.97,0.0
20230503:1703,1322035.0,637.99,39.55,27.68,0.97,0.0
20230503:1803,930517.5,451.99,28.7,27.56,1.1,0.0
20230503:1903,431392.5,235.0,16.5,27.16,1.24,0.0
20230503:2003,17820.0,19.0,3.55,26.24,1.24,0.0
20230503:2103,0.0,0.0,0.0,24.58,1.59,0.0
20230503:2203,0.0,0.0,0.0,23.16,1.72,0.0
20230503:2303,0.0,0.0,0.0,22.06,1.72,0.0
20230504:0003,0.0,0.0,0.0,20.98,1.59,0.0
20230504:0103,0.0,0.0,0.0,20.33,1.38,0.0
20230504:0203,0.0,0.0,0.0,20.22,1.1,0.0
20230504:0303,0.0,0.0,0.0,20.65,0.83,0.0
20230504:0403,0.0,0.0,0.0,20.71,0.48,0.0
20230504:0503,0.0,0.0,0.0,20.37,0.41,0.0
20230504:0603,0.0,0.0,0.0,19.98,0.62,0.0
20230504:0703,0.0,0.0,0.0,20.46,0.76,0.0
20230504:0803,0.0,0.0,0.0,20.27,0.55,0.0
20230504:0903,0.0,0.0,0.0,20.39,0.55,0.0
20230504:1003,244392.5,147.0,11.44,20.15,0.55,0.0
20230504:1103,770220.0,372.99,23.95,21.54,0.69,0.0
20230504:1203,997975.0,469.99,35.37,22.96,0.83,0.0
20230504:1303,1451615.0,690.99,44.87,24.44,1.03,0.0
20230504:1403,1655995.0,798.99,51.0,25.98,1.31,0.0
20230504:1503,1661907.5,803.99,52.08,27.02,1.52,0.0
20230504:1603,1545005.0,745.99,47.73,27.84,1.52,0.0
20230504:1703,1273195.0,611.99,39.32,28.26,1.38,0.0
20230504:1803,904585.0,440.99,28.5,28.34,1.17,0.0
20230504:1903,418605.0,230.0,16.34,28.31,0.69,0.0
20230504:2003,16060.0,18.0,3.4,27.5,0.28,0.0
20230504:2103,0.0,0.0,0.0,26.64,0.21,0.0
20230504:2203,0.0,0.0,0.0,25.44,0.76,0.0
20230504:2303,0.0,0.0,0.0,22.52,1.45,0.0
20230505:0003,0.0,0.0,0.0,21.33,1.52,0.0
20230505:0103,0.0,0.0,0.0,20.77,1.52,0.0
20230505:0203,0.0,0.0,0.0,20.39,1.45,0.0
20230505:0303,0.0,0.0,0.0,20.14,1.24,0.0
20230505:0403,0.0,0.0,0.0,20.13,1.03,0.0
20230505:0503,0.0,0.0,0.0,20.24,0.9,0.0
20230505:0603,0.0,0.0,0.0,20.17,0.76,0.0
20230505:0703,0.0,0.0,0.0,20.07,0.69,0.0
20230505:0803,0.0,0.0,0.0,20.08,0.62,0.0
20230505:0903,0.0,0.0,0.0,19.82,0.55,0.0
20230505:1003,216865.0,127.0,11.33,20.4,0.41,0.0
20230505:1103,759907.5,371.99,23.81,22.7,0.28,0.0
20230505:1203,1122412.5,534.99,35.2,24.41,0.48,0.0
20230505:1303,1389712.5,669.99,44.65,25.9,0.62,0.0
20230505:1403,1558397.5,765.99,50.73,27.26,0.48,0.0
20230505:1503,1501940.0,741.99,51.79,28.19,0.41,0.0
20230505:1603,1279052.5,625.99,47.46,29.02,0.62,0.0
20230505:1703,1068732.5,518.99,39.09,29.25,0.83,0.0
20230505:1803,665637.5,327.0,28.31,29.18,1.1,0.0
20230505:1903,353347.5,191.0,16.18,28.51,1.1,0.0
20230505:2003,12980.0,16.0,3.27,27.31,1.1,0.0
20230505:2103,0.0,0.0,0.0,25.69,1.52,0.0
20230505:2203,0.0,0.0,0.0,24.34,1.72,0.0
20230505:2303,0.0,0.0,0.0,23.37,1.72,0.0
20230506:0003,0.0,0.0,0.0,22.6,1.59,0.0
20230506:0103,0.0,0.0,0.0,22.04,1.45,0.0
20230506:0203,0.0,0.0,0.0,21.71,1.38,0.0
20230506:0303,0.0,0.0,0.0,21.28,1.17,0.0
20230506:0403,0.0,0.0,0.0,21.27,0.9,0.0
20230506:0503,0.0,0.0,0.0,21.33,0.76,0.0
20230506:0603,0.0,0.0,0.0,21.49,0.48,0.0
20230506:0703,0.0,0.0,0.0,20.89,0.28,0.0
20230506:0803,0.0,0.0,0.0,20.68,0.14,0.0
20230506:0903,0.0,0.0,0.0,20.42,0.14,0.0
20230506:1003,187330.0,108.0,11.22,20.42,0.0,0.0
20230506:1103,693027.5,337.99,23.67,21.89,0.0,0.0
20230506:1203,975590.0,463.99,35.02,23.64,0.28,0.0
20230506:1303,1322970.0,635.99,44.42,24.98,0.41,0.0
20230506:1403,1295332.5,628.99,50.46,26.19,0.34,0.0
20230506:1503,1407697.5,689.99,51.51,26.88,0.28,0.0
20230506:1603,1218580.0,592.99,47.2,27.55,0.41,0.0
20230506:1703,944157.5,456.0,38.87,27.92,0.76,0.0
20230506:1803,869990.0,423.99,28.13,27.96,1.1,0.0
20230506:1903,357555.0,193.0,16.03,27.66,1.31,0.0
20230506:2003,11522.5,15.0,3.14,26.56,1.1,0.0
20230506:2103,0.0,0.0,0.0,25.02,1.45,0.0
20230506:2203,0.0,0.0,0.0,23.88,1.86,0.0
20230506:2303,0.0,0.0,0.0,23.21,1.93,0.0
20230507:0003,0.0,0.0,0.0,22.51,1.72,0.0
20230507:0103,0.0,0.0,0.0,21.8,1.45,0.0
20230507:0203,0.0,0.0,0.0,21.02,1.1,0.0
20230507:0303,0.0,0.0,0.0,21.32,0.76,0.0
20230507:0403,0.0,0.0,0.0,21.44,0.48,0.0
20230507:0503,0.0,0.0,0.0,21.13,0.41,0.0
20230507:0603,0.0,0.0,0.0,20.91,0.28,0.0
20230507:0703,0.0,0.0,0.0,20.61,0.55,0.0
20230507:0803,0.0,0.0,0.0,20.07,0.76,0.0
20230507:0903,0.0,0.0,0.0,20.19,0.62,0.0
20230507:1003,238617.5,148.0,11.11,20.31,0.55,0.0
20230507:1103,709197.5,343.99,23.53,21.79,0.83,0.0
20230507:1203,869852.5,412.0,34.84,23.28,0.55,0.0
20230507:1303,957330.0,458.0,44.2,24.47,0.21,0.0
20230507:1403,1234392.5,598.0,50.2,25.43,0.14,0.0
20230507:1503,1029462.5,496.0,51.23,25.87,0.41,0.0
20230507:1603,1215775.0,585.99,46.95,26.21,0.55,0.0
20230507:1703,1155247.5,554.99,38.65,26.32,0.55,0.0
20230507:1803,847275.0,411.99,27.95,26.23,0.48,0.0
20230507:1903,250662.5,135.0,15.88,26.27,0.83,0.0
20230507:2003,11605.0,15.0,3.01,25.68,1.03,0.0
20230507:2103,0.0,0.0,0.0,24.51,1.31,0.0
20230507:2203,0.0,0.0,0.0,23.26,1.45,0.0
20230507:2303,0.0,0.0,0.0,22.55,1.45,0.0
20230508:0003,0.0,0.0,0.0,21.97,1.38,0.0
20230508:0103,0.0,0.0,0.0,21.35,1.17,0.0
20230508:0203,0.0,0.0,0.0,21.05,0.97,0.0
20230508:0303,0.0,0.0,0.0,21.31,0.76,0.0
20230508:0403,0.0,0.0,0.0,21.41,0.55,0.0
20230508:0503,0.0,0.0,0.0,21.24,0.55,0.0
20230508:0603,0.0,0.0,0.0,21.0,0.62,0.0
20230508:0703,0.0,0.0,0.0,21.27,0.48,0.0
20230508:0803,0.0,0.0,0.0,21.13,0.55,0.0
20230508:0903,0.0,0.0,0.0,21.0,0.62,0.0
20230508:1003,181390.0,106.0,11.0,21.23,0.62,0.0
20230508:1103,673832.5,327.99,23.39,22.33,0.69,0.0
20230508:1203,1059795.0,499.99,34.67,23.32,0.83,0.0
20230508:1303,1348490.0,641.99,43.98,24.86,0.97,0.0
20230508:1403,1527735.0,732.99,49.94,25.76,1.24,0.0
20230508:1503,1638037.5,791.99,50.96,26.63,1.31,0.0
20230508:1603,1499877.5,722.99,46.7,26.96,1.17,0.0
20230508:1703,1114767.5,534.99,38.44,27.27,0.97,0.0
20230508:1803,705925.0,344.0,27.77,27.13,0.83,0.0
20230508:1903,369105.0,202.0,15.73,26.71,0.62,0.0
20230508:2003,10065.0,14.0,2.88,26.08,0.9,0.0
20230508:2103,0.0,0.0,0.0,24.78,1.38,0.0
20230508:2203,0.0,0.0,0.0,23.7,1.59,0.0
20230508:2303,0.0,0.0,0.0,22.92,1.79,0.0
20230509:0003,0.0,0.0,0.0,22.31,1.79,0.0
20230509:0103,0.0,0.0,0.0,21.88,1.59,0.0
20230509:0203,0.0,0.0,0.0,21.4,1.24,0.0
20230509:0303,0.0,0.0,0.0,21.15,1.03,0.0
20230509:0403,0.0,0.0,0.0,21.05,0.97,0.0
20230509:0503,0.0,0.0,0.0,21.11,0.76,0.0
20230509:0603,0.0,0.0,0.0,21.5,0.55,0.0
20230509:0703,0.0,0.0,0.0,21.71,0.41,0.0
20230509:0803,0.0,0.0,0.0,21.49,0.48,0.0
20230509:0903,0.0,0.0,0.0,21.42,0.55,0.0
20230509:1003,198550.0,119.0,10.89,21.63,0.76,0.0
20230509:1103,507787.5,248.0,23.26,22.62,0.69,0.0
20230509:1203,993740.0,469.99,34.5,23.83,0.83,0.0
20230509:1303,1003035.0,477.0,43.77,25.27,1.03,0.0
20230509:1403,1100302.5,526.0,49.68,26.33,1.24,0.0
20230509:1503,1492590.0,720.99,50.69,27.35,1.31,0.0
20230509:1603,1474935.0,712.99,46.45,28.13,1.31,0.0
20230509:1703,990220.0,477.0,38.24,28.57,1.24,0.0
20230509:1803,839382.5,412.99,27.6,28.56,0.62,0.0
20230509:1903,64927.5,45.0,15.59,28.03,0.28,0.0
20230509:2003,10010.0,14.0,2.76,27.14,0.55,0.0
20230509:2103,0.0,0.0,0.0,25.89,1.24,0.0
20230509:2203,0.0,0.0,0.0,24.77,1.52,0.0
20230509:2303,0.0,0.0,0.0,23.94,1.66,0.0
20230510:0003,0.0,0.0,0.0,23.2,1.52,0.0
20230510:0103,0.0,0.0,0.0,22.41,1.45,0.0
20230510:0203,0.0,0.0,0.0,22.1,1.24,0.0
20230510:0303,0.0,0.0,0.0,21.95,1.03,0.0
20230510:0403,0.0,0.0,0.0,21.98,0.9,0.0
20230510:0503,0.0,0.0,0.0,22.11,0.69,0.0
20230510:0603,0.0,0.0,0.0,22.08,0.62,0.0
20230510:0703,0.0,0.0,0.0,20.88,0.83,0.0
20230510:0803,0.0,0.0,0.0,20.87,0.76,0.0
20230510:0903,0.0,0.0,0.0,21.11,0.62,0.0
20230510:1003,168217.5,99.0,10.78,21.31,0.34,0.0
20230510:1103,483945.0,238.0,23.12,22.88,0.14,0.0
20230510:1203,1067027.5,509.99,34.32,24.49,0.28,0.0
20230510:1303,894630.0,430.0,43.55,25.59,0.28,0.0
20230510:1403,1267365.0,615.99,49.43,26.76,0.34,0.0
20230510:1503,1389025.0,678.99,50.43,27.3,0.41,0.0
20230510:1603,1256200.0,613.99,46.21,27.76,0.21,0.0
20230510:1703,1099450.0,534.99,38.03,28.03,0.21,0.0
20230510:1803,454547.5,227.0,27.44,27.73,0.55,0.0
20230510:1903,116352.5,70.0,15.45,26.97,1.1,0.0
20230510:2003,0.0,3.0,2.65,26.13,1.45,0.0
20230510:2103,0.0,0.0,0.0,25.17,1.52,0.0
20230510:2203,0.0,0.0,0.0,24.45,1.38,0.0
20230510:2303,0.0,0.0,0.0,23.87,1.38,0.0
20230511:0003,0.0,0.0,0.0,23.35,1.31,0.0
20230511:0103,0.0,0.0,0.0,22.93,1.31,0.0
20230511:0203,0.0,0.0,0.0,22.58,1.31,0.0
20230511:0303,0.0,0.0,0.0,22.2,1.17,0.0
20230511:0403,0.0,0.0,0.0,21.9,1.24,0.0
20230511:0503,0.0,0.0,0.0,21.6,1.38,0.0
20230511:0603,0.0,0.0,0.0,21.28,1.38,0.0
20230511:0703,0.0,0.0,0.0,21.35,0.76,0.0
20230511:0803,0.0,0.0,0.0,20.9,0.83,0.0
20230511:0903,0.0,0.0,0.0,20.72,0.62,0.0
20230511:1003,15125.0,17.0,10.67,20.82,0.83,0.0
20230511:1103,187412.5,101.0,22.98,21.55,0.97,0.0
20230511:1203,224620.0,118.0,34.15,22.11,0.97,0.0
20230511:1303,563640.0,270.0,43.34,22.74,1.1,0.0
20230511:1403,939262.5,445.0,49.18,23.59,0.83,0.0
20230511:1503,997342.5,472.0,50.17,23.83,1.03,0.0
20230511:1603,719922.5,344.0,45.98,24.72,1.1,0.0
20230511:1703,911405.0,431.0,37.84,24.92,1.45,0.0
20230511:1803,752702.5,361.0,27.27,25.08,1.79,0.0
20230511:1903,363082.5,198.0,15.31,24.55,2.07,0.0
20230511:2003,5995.0,11.0,2.54,23.74,2.21,0.0
20230511:2103,0.0,0.0,0.0,22.92,2.28,0.0
20230511:2203,0.0,0.0,0.0,22.23,2.07,0.0
20230511:2303,0.0,0.0,0.0,21.79,1.66,0.0
20230512:0003,0.0,0.0,0.0,21.47,1.17,0.0
20230512:0103,0.0,0.0,0.0,21.26,0.9,0.0
20230512:0203,0.0,0.0,0.0,21.04,0.69,0.0
20230512:0303,0.0,0.0,0.0,20.86,0.62,0.0
20230512:0403,0.0,0.0,0.0,20.87,0.41,0.0
20230512:0503,0.0,0.0,0.0,20.72,0.41,0.0
20230512:0603,0.0,0.0,0.0,20.4,0.55,0.0
20230512:0703,0.0,0.0,0.0,20.16,0.41,0.0
20230512:0803,0.0,0.0,0.0,20.15,0.41,0.0
20230512:0903,0.0,0.0,0.0,20.14,0.34,0.0
20230512:1003,187055.0,112.0,10.56,20.37,0.34,0.0
20230512:1103,365365.0,181.0,22.84,21.02,0.41,0.0
20230512:1203,960052.5,452.99,33.98,21.95,0.28,0.0
20230512:1303,374330.0,186.0,43.13,22.89,0.21,0.0
20230512:1403,1042965.0,498.0,48.94,24.03,0.34,0.0
20230512:1503,1522015.0,739.99,49.92,24.53,0.21,0.0
20230512:1603,1100000.0,525.0,45.75,24.48,0.48,0.0
20230512:1703,853572.5,405.0,37.64,24.43,0.97,0.0
20230512:1803,846065.0,403.99,27.11,24.12,1.79,0.0
20230512:1903,311492.5,166.0,15.18,23.33,2.07,0.0
20230512:2003,4730.0,10.0,2.43,22.57,1.93,0.0
20230512:2103,0.0,0.0,0.0,21.66,1.93,0.0
20230512:2203,0.0,0.0,0.0,21.04,1.86,0.0
20230512:2303,0.0,0.0,0.0,20.57,1.45,0.0
20230513:0003,0.0,0.0,0.0,19.92,1.1,0.0
20230513:0103,0.0,0.0,0.0,19.51,0.83,0.0
20230513:0203,0.0,0.0,0.0,19.55,0.69,0.0
20230513:0303,0.0,0.0,0.0,19.7,0.55,0.0
20230513:0403,0.0,0.0,0.0,19.72,0.41,0.0
20230513:0503,0.0,0.0,0.0,19.7,0.41,0.0
20230513:0603,0.0,0.0,0.0,19.66,0.41,0.0
20230513:0703,0.0,0.0,0.0,20.0,0.34,0.0
20230513:0803,0.0,0.0,0.0,19.89,0.34,0.0
20230513:0903,0.0,0.0,0.0,19.68,0.34,0.0
20230513:1003,53762.5,38.0,10.45,19.72,0.28,0.0
20230513:1103,120092.5,70.0,22.71,20.51,0.21,0.0
20230513:1203,271920.0,139.0,33.81,21.62,0.62,0.0
20230513:1303,360662.5,179.0,42.93,22.33,0.76,0.0
20230513:1403,418165.0,205.0,48.7,22.79,0.9,0.0
20230513:1503,585530.0,281.0,49.67,23.24,0.9,0.0
20230513:1603,1300117.5,615.99,45.52,23.45,0.83,0.0
20230513:1703,660165.0,315.0,37.46,23.62,0.9,0.0
20230513:1803,344135.0,172.0,26.96,23.17,1.31,0.0
20230513:1903,230010.0,123.0,15.06,22.54,1.72,0.0
20230513:2003,0.0,2.0,2.32,21.65,1.45,0.0
20230513:2103,0.0,0.0,0.0,21.18,1.52,0.0
20230513:2203,0.0,0.0,0.0,20.78,1.79,0.0
20230513:2303,0.0,0.0,0.0,20.34,1.86,0.0
20230514:0003,0.0,0.0,0.0,20.1,1.72,0.0
20230514:0103,0.0,0.0,0.0,19.98,1.24,0.0
20230514:0203,0.0,0.0,0.0,19.69,0.97,0.0
20230514:0303,0.0,0.0,0.0,19.34,0.9,0.0
20230514:0403,0.0,0.0,0.0,18.94,0.83,0.0
20230514:0503,0.0,0.0,0.0,18.84,0.76,0.0
20230514:0603,0.0,0.0,0.0,18.9,0.62,0.0
20230514:0703,0.0,0.0,0.0,18.98,0.34,0.0
20230514:0803,0.0,0.0,0.0,18.67,0.21,0.0
20230514:0903,0.0,0.0,0.0,18.48,0.34,0.0
20230514:1003,166787.5,98.0,10.34,18.57,0.28,0.0
20230514:1103,340367.5,169.0,22.57,19.94,0.28,0.0
20230514:1203,548542.5,262.0,33.65,21.22,0.55,0.0
20230514:1303,1309055.0,615.99,42.72,22.28,0.83,0.0
20230514:1403,660495.0,315.0,48.46,23.15,0.9,0.0
20230514:1503,844992.5,401.0,49.43,23.7,0.9,0.0
20230514:1603,456637.5,223.0,45.3,23.58,0.97,0.0
20230514:1703,805282.5,380.0,37.27,23.28,1.17,0.0
20230514:1803,333410.0,167.0,26.81,22.81,1.17,0.0
20230514:1903,172947.5,96.0,14.94,23.18,0.28,0.0
20230514:2003,0.0,1.0,2.22,22.62,0.28,0.0
20230514:2103,0.0,0.0,0.0,21.73,0.97,0.0
20230514:2203,0.0,0.0,0.0,20.85,1.1,0.0
20230514:2303,0.0,0.0,0.0,20.29,1.03,0.0
20230515:0003,0.0,0.0,0.0,19.61,1.03,0.0
20230515:0103,0.0,0.0,0.0,19.07,0.97,0.0
20230515:0203,0.0,0.0,0.0,18.78,0.9,0.0
20230515:0303,0.0,0.0,0.0,18.33,0.9,0.0
