Latitude (decimal degrees):	-23.013
Longitude (decimal degrees):	-44.345
Elevation (m):	260
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230324:1903,826045.0,399.0,26.95,26.63,2.0,0.0
20230324:2003,279867.5,159.0,13.4,25.86,1.52,0.0
20230324:2103,0.0,0.0,0.0,24.89,1.24,0.0
20230324:2203,0.0,0.0,0.0,23.48,0.69,0.0
20230324:2303,0.0,0.0,0.0,23.12,0.28,0.0
20230325:0003,0.0,0.0,0.0,23.04,0.34,0.0
20230325:0103,0.0,0.0,0.0,23.15,0.48,0.0
20230325:0203,0.0,0.0,0.0,23.44,0.97,0.0
20230325:0303,0.0,0.0,0.0,23.25,1.1,0.0
20230325:0403,0.0,0.0,0.0,23.27,1.24,0.0
20230325:0503,0.0,0.0,0.0,22.7,1.52,0.0
20230325:0603,0.0,0.0,0.0,21.93,1.31,0.0
20230325:0703,0.0,0.0,0.0,22.28,1.31,0.0
20230325:0803,0.0,0.0,0.0,21.76,1.31,0.0
20230325:0903,0.0,0.0,0.0,21.43,1.52,0.0
20230325:1003,133595.0,77.0,12.92,23.58,2.21,0.0
20230325:1103,598592.5,288.0,26.47,24.28,2.0,0.0
20230325:1203,1009580.0,476.0,39.54,25.05,1.72,0.0
20230325:1303,1313207.5,623.0,51.56,25.65,1.86,0.0
20230325:1403,1458352.5,695.0,61.12,26.1,2.28,0.0
20230325:1503,1277650.0,608.0,65.17,26.71,2.62,0.0
20230325:1603,1224217.5,579.0,61.25,26.68,3.17,0.0
20230325:1703,1167677.5,547.0,51.75,25.79,3.45,0.0
20230325:1803,507292.5,246.0,39.76,25.56,3.03,0.0
20230325:1903,184195.0,101.0,26.7,25.5,2.34,0.0
20230325:2003,31817.5,27.0,13.16,24.52,1.52,0.0
20230325:2103,0.0,0.0,0.0,23.6,0.97,0.0
20230325:2203,0.0,0.0,0.0,22.75,0.48,0.0
20230325:2303,0.0,0.0,0.0,22.72,1.03,0.0
20230326:0003,0.0,0.0,0.0,22.74,1.45,0.0
20230326:0103,0.0,0.0,0.0,22.73,1.72,0.0
20230326:0203,0.0,0.0,0.0,22.98,1.86,0.0
20230326:0303,0.0,0.0,0.0,23.06,1.93,0.0
20230326:0403,0.0,0.0,0.0,23.08,2.14,0.0
20230326:0503,0.0,0.0,0.0,22.97,2.21,0.0
20230326:0603,0.0,0.0,0.0,22.9,2.34,0.0
20230326:0703,0.0,0.0,0.0,22.84,2.48,0.0
20230326:0803,0.0,0.0,0.0,22.88,2.69,0.0
20230326:0903,0.0,0.0,0.0,22.99,2.9,0.0
20230326:1003,105765.0,64.0,12.83,23.88,3.1,0.0
20230326:1103,822140.0,393.0,26.36,25.01,2.97,0.0
20230326:1203,1260710.0,592.0,39.39,26.49,2.76,0.0
20230326:1303,1605010.0,767.99,51.35,27.76,2.34,0.0
20230326:1403,1803972.5,888.99,60.82,29.02,1.66,0.0
20230326:1503,1854132.5,936.99,64.77,30.29,1.03,0.0
20230326:1603,1704780.0,869.99,60.87,30.58,0.28,0.0
20230326:1703,1551357.5,772.99,51.43,30.63,0.69,0.0
20230326:1803,1189072.5,577.0,39.48,30.52,1.45,0.0
20230326:1903,786362.5,387.0,26.46,29.7,1.86,0.0
20230326:2003,272882.5,162.0,12.93,28.95,1.86,0.0
20230326:2103,0.0,0.0,0.0,27.42,1.66,0.0
20230326:2203,0.0,0.0,0.0,26.38,2.07,0.0
20230326:2303,0.0,0.0,0.0,26.14,1.86,0.0
20230327:0003,0.0,0.0,0.0,25.29,2.34,0.0
20230327:0103,0.0,0.0,0.0,25.36,2.07,0.0
20230327:0203,0.0,0.0,0.0,24.63,1.79,0.0
20230327:0303,0.0,0.0,0.0,24.35,2.34,0.0
20230327:0403,0.0,0.0,0.0,24.34,2.97,0.0
20230327:0503,0.0,0.0,0.0,24.15,3.52,0.0
20230327:0603,0.0,0.0,0.0,23.53,3.17,0.0
20230327:0703,0.0,0.0,0.0,23.47,2.62,0.0
20230327:0803,0.0,0.0,0.0,23.18,2.48,0.0
20230327:0903,0.0,0.0,0.0,23.18,2.62,0.0
20230327:1003,159912.5,89.0,12.74,23.3,2.55,0.0
20230327:1103,414315.0,203.0,26.25,23.56,2.83,0.0
20230327:1203,232430.0,122.0,39.25,23.96,3.17,0.0
20230327:1303,277337.5,142.0,51.14,24.04,3.72,0.0
20230327:1403,294250.0,149.0,60.51,23.23,3.72,0.0
20230327:1503,617155.0,293.0,64.38,24.02,3.72,0.0
20230327:1603,438020.0,214.0,60.49,24.78,3.66,0.0
20230327:1703,287677.5,147.0,51.1,24.62,3.59,0.0
20230327:1803,194810.0,105.0,39.2,23.84,3.24,0.0
20230327:1903,511115.0,246.0,26.21,23.18,2.97,0.0
20230327:2003,41470.0,32.0,12.7,22.65,2.69,0.0
20230327:2103,0.0,0.0,0.0,22.37,2.28,0.0
20230327:2203,0.0,0.0,0.0,21.7,2.07,0.0
20230327:2303,0.0,0.0,0.0,21.63,1.93,0.0
20230328:0003,0.0,0.0,0.0,21.68,2.0,0.0
20230328:0103,0.0,0.0,0.0,21.91,2.28,0.0
20230328:0203,0.0,0.0,0.0,21.81,2.14,0.0
20230328:0303,0.0,0.0,0.0,21.54,1.86,0.0
20230328:0403,0.0,0.0,0.0,21.51,1.45,0.0
20230328:0503,0.0,0.0,0.0,21.57,1.1,0.0
20230328:0603,0.0,0.0,0.0,21.64,0.97,0.0
20230328:0703,0.0,0.0,0.0,21.72,1.03,0.0
20230328:0803,0.0,0.0,0.0,21.48,1.17,0.0
20230328:0903,0.0,0.0,0.0,21.52,1.31,0.0
20230328:1003,158125.0,88.0,12.66,22.52,1.59,0.0
20230328:1103,527422.5,254.0,26.14,22.76,1.72,0.0
20230328:1203,986397.5,460.0,39.1,23.43,2.14,0.0
20230328:1303,1141470.0,535.0,50.93,24.11,2.21,0.0
20230328:1403,501682.5,243.0,60.21,24.39,2.21,0.0
20230328:1503,700232.5,333.0,63.99,24.7,2.48,0.0
20230328:1603,609620.0,291.0,60.11,24.55,3.03,0.0
20230328:1703,724267.5,341.0,50.78,24.28,3.79,0.0
20230328:1803,199182.5,107.0,38.92,24.14,4.28,0.0
20230328:1903,66577.5,45.0,25.95,23.9,4.28,0.0
20230328:2003,21505.0,21.0,12.46,23.38,4.14,0.0
20230328:2103,0.0,0.0,0.0,22.77,3.72,0.0
20230328:2203,0.0,0.0,0.0,22.77,3.38,0.0
20230328:2303,0.0,0.0,0.0,23.03,3.31,0.0
20230329:0003,0.0,0.0,0.0,23.21,2.9,0.0
20230329:0103,0.0,0.0,0.0,23.23,2.76,0.0
20230329:0203,0.0,0.0,0.0,23.17,2.69,0.0
20230329:0303,0.0,0.0,0.0,23.16,2.69,0.0
20230329:0403,0.0,0.0,0.0,22.99,2.62,0.0
20230329:0503,0.0,0.0,0.0,22.53,2.55,0.0
20230329:0603,0.0,0.0,0.0,22.51,2.48,0.0
20230329:0703,0.0,0.0,0.0,22.31,2.48,0.0
20230329:0803,0.0,0.0,0.0,22.35,2.48,0.0
20230329:0903,0.0,0.0,0.0,22.21,2.34,0.0
20230329:1003,134062.5,77.0,12.57,22.99,2.62,0.0
20230329:1103,735680.0,351.0,26.03,23.78,2.55,0.0
20230329:1203,1125245.0,525.0,38.95,24.78,2.62,0.0
20230329:1303,1587877.5,748.99,50.72,25.53,2.48,0.0
20230329:1403,1575750.0,754.0,59.9,26.35,2.14,0.0
20230329:1503,1694357.5,822.99,63.6,27.27,1.79,0.0
20230329:1603,232375.0,124.0,59.73,27.29,1.79,0.0
20230329:1703,148280.0,85.0,50.45,27.1,2.55,0.0
20230329:1803,100567.5,62.0,38.64,25.65,2.48,0.0
20230329:1903,733535.0,353.0,25.7,24.66,2.07,0.0
20230329:2003,39160.0,31.0,12.23,24.49,1.45,0.0
20230329:2103,0.0,0.0,0.0,23.93,1.38,0.0
20230329:2203,0.0,0.0,0.0,23.89,1.45,0.0
20230329:2303,0.0,0.0,0.0,23.99,1.1,0.0
20230330:0003,0.0,0.0,0.0,23.93,1.66,0.0
20230330:0103,0.0,0.0,0.0,24.07,1.17,0.0
20230330:0203,0.0,0.0,0.0,24.1,1.45,0.0
20230330:0303,0.0,0.0,0.0,23.76,1.17,0.0
20230330:0403,0.0,0.0,0.0,23.95,1.17,0.0
20230330:0503,0.0,0.0,0.0,23.62,0.97,0.0
20230330:0603,0.0,0.0,0.0,23.59,0.76,0.0
20230330:0703,0.0,0.0,0.0,23.91,0.69,0.0
20230330:0803,0.0,0.0,0.0,23.87,1.1,0.0
20230330:0903,0.0,0.0,0.0,23.46,1.86,0.0
20230330:1003,30030.0,26.0,12.48,24.62,2.14,0.0
20230330:1103,426910.0,211.0,25.92,24.87,1.24,0.0
20230330:1203,738045.0,355.0,38.8,25.46,0.41,0.0
20230330:1303,1271765.0,612.0,50.51,26.21,0.83,0.0
20230330:1403,1739375.0,844.99,59.59,27.09,1.66,0.0
20230330:1503,1865242.5,913.99,63.21,28.24,1.93,0.0
20230330:1603,1593267.5,775.99,59.35,29.19,1.93,0.0
20230330:1703,1061170.0,510.0,50.13,28.98,2.07,0.0
20230330:1803,230862.5,123.0,38.36,27.12,2.9,0.0
20230330:1903,88357.5,56.0,25.45,25.17,2.41,0.0
20230330:2003,21395.0,21.0,12.0,23.94,1.31,0.0
20230330:2103,0.0,0.0,0.0,23.95,0.97,0.0
20230330:2203,0.0,0.0,0.0,23.49,1.03,0.0
20230330:2303,0.0,0.0,0.0,22.92,0.34,0.0
20230331:0003,0.0,0.0,0.0,22.99,0.9,0.0
20230331:0103,0.0,0.0,0.0,22.96,1.45,0.0
20230331:0203,0.0,0.0,0.0,22.84,1.66,0.0
20230331:0303,0.0,0.0,0.0,22.62,1.72,0.0
20230331:0403,0.0,0.0,0.0,22.39,1.79,0.0
20230331:0503,0.0,0.0,0.0,22.3,1.79,0.0
20230331:0603,0.0,0.0,0.0,22.44,1.93,0.0
20230331:0703,0.0,0.0,0.0,22.25,1.93,0.0
20230331:0803,0.0,0.0,0.0,22.33,1.86,0.0
20230331:0903,0.0,0.0,0.0,22.4,1.93,0.0
20230331:1003,101447.5,62.0,12.39,23.96,2.48,0.0
20230331:1103,801295.0,385.0,25.81,24.38,2.07,0.0
20230331:1203,1080502.5,510.0,38.65,25.27,1.59,0.0
20230331:1303,1577262.5,766.99,50.29,26.09,0.69,0.0
20230331:1403,1795722.5,876.99,59.28,26.93,1.45,0.0
20230331:1503,1900745.0,917.99,62.82,26.97,2.48,0.0
20230331:1603,1775950.0,849.99,58.97,25.58,2.14,0.0
20230331:1703,886792.5,422.0,49.8,26.28,2.0,0.0
20230331:1803,962307.5,453.0,38.08,25.4,2.21,0.0
20230331:1903,165550.0,92.0,25.2,24.41,2.48,0.0
20230331:2003,243952.5,148.0,11.76,23.84,1.93,0.0
20230331:2103,0.0,0.0,0.0,23.32,1.45,0.0
20230331:2203,0.0,0.0,0.0,23.18,1.86,0.0
20230331:2303,0.0,0.0,0.0,23.06,1.17,0.0
20230401:0003,0.0,0.0,0.0,22.62,1.1,0.0
20230401:0103,0.0,0.0,0.0,22.44,1.1,0.0
20230401:0203,0.0,0.0,0.0,22.03,1.24,0.0
20230401:0303,0.0,0.0,0.0,21.84,0.9,0.0
20230401:0403,0.0,0.0,0.0,21.81,0.83,0.0
20230401:0503,0.0,0.0,0.0,21.76,0.97,0.0
20230401:0603,0.0,0.0,0.0,21.74,1.17,0.0
20230401:0703,0.0,0.0,0.0,21.73,1.1,0.0
20230401:0803,0.0,0.0,0.0,21.48,0.97,0.0
20230401:0903,0.0,0.0,0.0,21.7,0.97,0.0
20230401:1003,146685.0,83.0,12.3,23.12,1.17,0.0
20230401:1103,803495.0,387.0,25.69,23.74,1.31,0.0
20230401:1203,1256392.5,594.99,38.5,24.34,0.97,0.0
20230401:1303,1592332.5,767.99,50.08,24.91,0.83,0.0
20230401:1403,1822425.0,882.99,58.98,25.66,1.59,0.0
20230401:1503,1913065.0,922.99,62.43,26.44,2.41,0.0
20230401:1603,1830537.5,872.99,58.59,26.5,2.9,0.0
20230401:1703,1654427.5,779.99,49.48,26.34,3.03,0.0
20230401:1803,1269840.0,595.99,37.8,26.43,2.83,0.0
20230401:1903,577472.5,281.0,24.95,25.89,2.48,0.0
20230401:2003,50407.5,37.0,11.53,25.03,2.14,0.0
20230401:2103,0.0,0.0,0.0,24.02,2.34,0.0
20230401:2203,0.0,0.0,0.0,23.26,2.97,0.0
20230401:2303,0.0,0.0,0.0,22.59,3.45,0.0
20230402:0003,0.0,0.0,0.0,22.1,3.45,0.0
20230402:0103,0.0,0.0,0.0,22.01,3.24,0.0
20230402:0203,0.0,0.0,0.0,21.79,2.9,0.0
20230402:0303,0.0,0.0,0.0,21.57,2.9,0.0
20230402:0403,0.0,0.0,0.0,21.32,3.17,0.0
20230402:0503,0.0,0.0,0.0,21.36,3.72,0.0
20230402:0603,0.0,0.0,0.0,21.14,4.21,0.0
20230402:0703,0.0,0.0,0.0,21.01,4.28,0.0
20230402:0803,0.0,0.0,0.0,20.88,3.72,0.0
20230402:0903,0.0,0.0,0.0,20.79,3.17,0.0
20230402:1003,81977.5,52.0,12.21,20.96,2.76,0.0
20230402:1103,326067.5,162.0,25.58,21.14,2.62,0.0
20230402:1203,354805.0,175.0,38.35,21.6,2.34,0.0
20230402:1303,872052.5,406.0,49.86,21.87,2.21,0.0
20230402:1403,1480490.0,692.0,58.67,22.18,2.14,0.0
20230402:1503,1530787.5,720.0,62.04,22.55,2.0,0.0
20230402:1603,1469737.5,688.0,58.21,22.55,2.14,0.0
20230402:1703,1486622.5,690.99,49.15,22.33,2.21,0.0
20230402:1803,550632.5,262.0,37.52,22.17,2.21,0.0
20230402:1903,104720.0,63.0,24.7,21.73,2.14,0.0
20230402:2003,8937.5,13.0,11.3,21.4,2.07,0.0
20230402:2103,0.0,0.0,0.0,20.7,1.86,0.0
20230402:2203,0.0,0.0,0.0,20.64,1.17,0.0
20230402:2303,0.0,0.0,0.0,20.67,0.9,0.0
20230403:0003,0.0,0.0,0.0,20.56,0.76,0.0
20230403:0103,0.0,0.0,0.0,20.56,0.55,0.0
20230403:0203,0.0,0.0,0.0,20.21,0.55,0.0
20230403:0303,0.0,0.0,0.0,19.79,0.69,0.0
20230403:0403,0.0,0.0,0.0,19.53,0.55,0.0
20230403:0503,0.0,0.0,0.0,19.12,0.48,0.0
20230403:0603,0.0,0.0,0.0,19.21,0.41,0.0
20230403:0703,0.0,0.0,0.0,19.82,0.28,0.0
20230403:0803,0.0,0.0,0.0,19.74,0.21,0.0
20230403:0903,0.0,0.0,0.0,19.77,0.48,0.0
20230403:1003,107607.5,64.0,12.11,20.08,0.97,0.0
20230403:1103,804155.0,383.0,25.47,21.08,1.17,0.0
20230403:1203,1268877.5,591.99,38.19,21.94,1.24,0.0
20230403:1303,1523197.5,718.99,49.64,22.47,1.24,0.0
20230403:1403,1311172.5,619.0,58.35,23.0,1.45,0.0
20230403:1503,1502105.0,711.0,61.66,23.62,1.93,0.0
20230403:1603,1039417.5,487.0,57.83,23.87,2.55,0.0
20230403:1703,477757.5,231.0,48.83,23.76,3.03,0.0
20230403:1803,224097.5,118.0,37.24,23.54,3.52,0.0
20230403:1903,78980.0,51.0,24.45,23.31,3.59,0.0
20230403:2003,8855.0,13.0,11.07,22.47,3.45,0.0
20230403:2103,0.0,0.0,0.0,21.89,3.24,0.0
20230403:2203,0.0,0.0,0.0,21.99,2.76,0.0
20230403:2303,0.0,0.0,0.0,22.02,2.69,0.0
20230404:0003,0.0,0.0,0.0,22.14,2.69,0.0
20230404:0103,0.0,0.0,0.0,21.91,2.69,0.0
20230404:0203,0.0,0.0,0.0,21.74,2.62,0.0
20230404:0303,0.0,0.0,0.0,21.44,2.48,0.0
20230404:0403,0.0,0.0,0.0,21.24,2.48,0.0
20230404:0503,0.0,0.0,0.0,21.18,2.34,0.0
20230404:0603,0.0,0.0,0.0,21.04,2.28,0.0
20230404:0703,0.0,0.0,0.0,20.93,2.21,0.0
20230404:0803,0.0,0.0,0.0,20.97,2.21,0.0
20230404:0903,0.0,0.0,0.0,20.85,2.14,0.0
20230404:1003,100595.0,61.0,12.02,21.53,2.28,0.0
20230404:1103,806712.5,384.0,25.35,21.91,2.0,0.0
20230404:1203,1249572.5,580.99,38.03,22.6,1.79,0.0
20230404:1303,1589940.0,750.99,49.42,23.43,1.59,0.0
20230404:1403,1717897.5,817.99,58.04,24.19,1.93,0.0
20230404:1503,1803587.5,858.99,61.28,25.11,2.55,0.0
20230404:1603,1717430.0,810.99,57.46,25.29,2.97,0.0
20230404:1703,1421860.0,663.99,48.5,25.33,3.24,0.0
20230404:1803,927575.0,434.0,36.96,25.29,3.38,0.0
20230404:1903,187275.0,102.0,24.2,24.79,3.24,0.0
20230404:2003,8745.0,13.0,10.84,24.16,3.03,0.0
20230404:2103,0.0,0.0,0.0,23.35,2.83,0.0
20230404:2203,0.0,0.0,0.0,22.85,2.41,0.0
20230404:2303,0.0,0.0,0.0,22.43,2.28,0.0
20230405:0003,0.0,0.0,0.0,21.94,2.34,0.0
20230405:0103,0.0,0.0,0.0,22.02,2.21,0.0
20230405:0203,0.0,0.0,0.0,22.1,2.21,0.0
20230405:0303,0.0,0.0,0.0,21.88,2.21,0.0
20230405:0403,0.0,0.0,0.0,21.63,2.07,0.0
20230405:0503,0.0,0.0,0.0,21.3,1.66,0.0
20230405:0603,0.0,0.0,0.0,20.99,1.24,0.0
20230405:0703,0.0,0.0,0.0,20.92,1.1,0.0
20230405:0803,0.0,0.0,0.0,20.99,1.03,0.0
20230405:0903,0.0,0.0,0.0,20.98,1.03,0.0
20230405:1003,136180.0,78.0,11.93,22.52,0.76,0.0
20230405:1103,687582.5,332.0,25.23,23.17,0.76,0.0
20230405:1203,1084985.0,513.0,37.88,23.82,0.76,0.0
20230405:1303,1294452.5,621.0,49.2,24.32,0.41,0.0
20230405:1403,1310430.0,626.0,57.73,24.62,1.1,0.0
20230405:1503,1465200.0,696.0,60.89,24.72,1.93,0.0
20230405:1603,566940.0,272.0,57.09,24.32,2.48,0.0
20230405:1703,693550.0,328.0,48.18,23.73,2.48,0.0
20230405:1803,558305.0,268.0,36.68,24.3,2.21,0.0
20230405:1903,101502.5,62.0,23.95,23.7,1.66,0.0
20230405:2003,139535.0,83.0,10.61,22.5,1.66,0.0
20230405:2103,0.0,0.0,0.0,22.15,1.66,0.0
20230405:2203,0.0,0.0,0.0,21.5,1.86,0.0
20230405:2303,0.0,0.0,0.0,21.45,1.59,0.0
20230406:0003,0.0,0.0,0.0,21.54,1.24,0.0
20230406:0103,0.0,0.0,0.0,21.41,0.9,0.0
20230406:0203,0.0,0.0,0.0,21.16,0.83,0.0
20230406:0303,0.0,0.0,0.0,21.37,0.76,0.0
20230406:0403,0.0,0.0,0.0,21.39,0.9,0.0
20230406:0503,0.0,0.0,0.0,21.1,1.03,0.0
20230406:0603,0.0,0.0,0.0,20.77,0.9,0.0
20230406:0703,0.0,0.0,0.0,20.71,0.69,0.0
20230406:0803,0.0,0.0,0.0,20.67,0.76,0.0
20230406:0903,0.0,0.0,0.0,20.64,0.83,0.0
20230406:1003,143357.5,81.0,11.84,21.57,0.76,0.0
20230406:1103,745497.5,359.0,25.11,22.25,0.76,0.0
20230406:1203,1059657.5,500.0,37.72,22.96,0.55,0.0
20230406:1303,719757.5,342.0,48.97,23.43,1.1,0.0
20230406:1403,1271105.0,601.0,57.42,24.0,1.59,0.0
20230406:1503,985132.5,463.0,60.51,23.96,2.28,0.0
20230406:1603,340477.5,170.0,56.72,23.55,2.69,0.0
20230406:1703,728970.0,343.0,47.86,23.3,2.62,0.0
20230406:1803,618530.0,293.0,36.4,22.87,2.21,0.0
20230406:1903,190987.5,103.0,23.71,22.82,1.93,0.0
20230406:2003,13392.5,16.0,10.38,22.54,2.0,0.0
20230406:2103,0.0,0.0,0.0,21.9,1.72,0.0
20230406:2203,0.0,0.0,0.0,21.61,1.79,0.0
20230406:2303,0.0,0.0,0.0,21.54,1.79,0.0
20230407:0003,0.0,0.0,0.0,21.79,1.79,0.0
20230407:0103,0.0,0.0,0.0,21.63,1.72,0.0
20230407:0203,0.0,0.0,0.0,21.41,1.66,0.0
20230407:0303,0.0,0.0,0.0,21.22,1.66,0.0
20230407:0403,0.0,0.0,0.0,21.13,1.86,0.0
20230407:0503,0.0,0.0,0.0,21.35,1.79,0.0
20230407:0603,0.0,0.0,0.0,21.46,2.0,0.0
20230407:0703,0.0,0.0,0.0,21.48,1.93,0.0
20230407:0803,0.0,0.0,0.0,21.59,1.86,0.0
20230407:0903,0.0,0.0,0.0,21.48,1.79,0.0
20230407:1003,77220.0,50.0,11.74,22.37,2.14,0.0
20230407:1103,127792.5,74.0,24.99,22.63,2.34,0.0
20230407:1203,132000.0,76.0,37.56,22.84,2.55,0.0
20230407:1303,554510.0,265.0,48.75,23.18,2.41,0.0
20230407:1403,646360.0,306.0,57.11,22.98,2.41,0.0
20230407:1503,246372.5,128.0,60.13,23.19,2.28,0.0
20230407:1603,356730.0,177.0,56.35,22.97,2.14,0.0
20230407:1703,321090.0,161.0,47.54,22.89,2.48,0.0
20230407:1803,77165.0,50.0,36.13,22.62,3.03,0.0
20230407:1903,119542.5,70.0,23.46,22.25,3.45,0.0
20230407:2003,36025.0,29.0,10.15,21.78,3.31,0.0
20230407:2103,0.0,0.0,0.0,21.62,3.45,0.0
20230407:2203,0.0,0.0,0.0,22.25,3.59,0.0
20230407:2303,0.0,0.0,0.0,22.22,3.31,0.0
20230408:0003,0.0,0.0,0.0,22.23,2.9,0.0
20230408:0103,0.0,0.0,0.0,22.29,2.41,0.0
20230408:0203,0.0,0.0,0.0,22.44,2.21,0.0
20230408:0303,0.0,0.0,0.0,22.4,2.0,0.0
20230408:0403,0.0,0.0,0.0,22.45,1.59,0.0
20230408:0503,0.0,0.0,0.0,22.24,1.38,0.0
20230408:0603,0.0,0.0,0.0,22.32,1.17,0.0
20230408:0703,0.0,0.0,0.0,22.09,1.52,0.0
20230408:0803,0.0,0.0,0.0,21.97,1.93,0.0
20230408:0903,0.0,0.0,0.0,21.89,2.07,0.0
20230408:1003,41662.5,32.0,11.65,21.87,2.69,0.0
20230408:1103,49445.0,36.0,24.87,21.58,3.1,0.0
20230408:1203,221925.0,116.0,37.39,21.59,3.93,0.0
20230408:1303,245162.5,126.0,48.52,21.05,3.93,0.0
20230408:1403,462962.5,221.0,56.8,20.81,3.93,0.0
20230408:1503,437992.5,211.0,59.76,21.7,3.79,0.0
20230408:1603,324940.0,162.0,55.98,22.34,3.52,0.0
20230408:1703,310997.5,156.0,47.22,22.33,2.97,0.0
20230408:1803,198990.0,106.0,35.85,21.83,3.1,0.0
20230408:1903,75515.0,49.0,23.21,21.65,3.1,0.0
20230408:2003,6105.0,11.0,9.93,21.38,2.97,0.0
20230408:2103,0.0,0.0,0.0,20.96,2.83,0.0
20230408:2203,0.0,0.0,0.0,21.0,2.48,0.0
20230408:2303,0.0,0.0,0.0,21.18,2.14,0.0
20230409:0003,0.0,0.0,0.0,21.05,2.41,0.0
20230409:0103,0.0,0.0,0.0,21.05,2.21,0.0
20230409:0203,0.0,0.0,0.0,21.05,2.28,0.0
20230409:0303,0.0,0.0,0.0,20.96,2.07,0.0
20230409:0403,0.0,0.0,0.0,20.88,2.0,0.0
20230409:0503,0.0,0.0,0.0,20.83,1.72,0.0
20230409:0603,0.0,0.0,0.0,20.68,1.79,0.0
20230409:0703,0.0,0.0,0.0,20.62,2.0,0.0
20230409:0803,0.0,0.0,0.0,20.55,2.14,0.0
20230409:0903,0.0,0.0,0.0,20.65,2.41,0.0
20230409:1003,43780.0,33.0,11.56,20.91,2.55,0.0
20230409:1103,305772.5,153.0,24.75,20.88,2.41,0.0
20230409:1203,137417.5,78.0,37.23,21.2,2.34,0.0
20230409:1303,203830.0,108.0,48.29,21.19,2.21,0.0
20230409:1403,293837.5,148.0,56.49,21.33,2.14,0.0
20230409:1503,404772.5,197.0,59.38,21.42,2.07,0.0
20230409:1603,354997.5,175.0,55.61,21.53,2.41,0.0
20230409:1703,287512.5,145.0,46.9,21.27,2.76,0.0
20230409:1803,75762.5,49.0,35.58,21.03,2.97,0.0
20230409:1903,49637.5,36.0,22.97,20.83,2.83,0.0
20230409:2003,6132.5,11.0,9.71,20.64,2.69,0.0
20230409:2103,0.0,0.0,0.0,20.45,2.62,0.0
20230409:2203,0.0,0.0,0.0,20.4,2.83,0.0
20230409:2303,0.0,0.0,0.0,20.57,2.55,0.0
20230410:0003,0.0,0.0,0.0,20.5,2.28,0.0
20230410:0103,0.0,0.0,0.0,20.51,1.79,0.0
20230410:0203,0.0,0.0,0.0,20.64,1.38,0.0
20230410:0303,0.0,0.0,0.0,20.49,1.1,0.0
20230410:0403,0.0,0.0,0.0,20.54,0.97,0.0
20230410:0503,0.0,0.0,0.0,20.28,0.9,0.0
20230410:0603,0.0,0.0,0.0,20.27,0.9,0.0
20230410:0703,0.0,0.0,0.0,20.03,0.55,0.0
20230410:0803,0.0,0.0,0.0,19.96,0.34,0.0
20230410:0903,0.0,0.0,0.0,19.89,0.21,0.0
20230410:1003,107195.0,64.0,11.46,20.68,0.41,0.0
20230410:1103,797885.0,384.0,24.63,21.48,0.9,0.0
20230410:1203,1277512.5,596.99,37.06,21.86,1.1,0.0
20230410:1303,1545775.0,726.99,48.07,22.04,1.24,0.0
20230410:1403,1707007.5,812.99,56.17,22.48,1.24,0.0
20230410:1503,1761952.5,841.99,59.01,23.13,1.45,0.0
20230410:1603,1694467.5,801.99,55.25,23.44,1.86,0.0
20230410:1703,1491077.5,693.99,46.58,23.22,2.34,0.0
20230410:1803,1029545.0,477.0,35.3,22.66,2.48,0.0
20230410:1903,659175.0,319.0,22.73,22.24,2.55,0.0
20230410:2003,153120.0,96.0,9.48,21.54,2.34,0.0
20230410:2103,0.0,0.0,0.0,20.44,1.66,0.0
20230410:2203,0.0,0.0,0.0,20.02,1.66,0.0
20230410:2303,0.0,0.0,0.0,19.62,1.52,0.0
20230411:0003,0.0,0.0,0.0,19.51,1.45,0.0
20230411:0103,0.0,0.0,0.0,19.23,1.38,0.0
20230411:0203,0.0,0.0,0.0,19.54,1.59,0.0
20230411:0303,0.0,0.0,0.0,19.81,1.45,0.0
20230411:0403,0.0,0.0,0.0,20.23,1.45,0.0
20230411:0503,0.0,0.0,0.0,20.1,1.38,0.0
20230411:0603,0.0,0.0,0.0,20.04,1.24,0.0
20230411:0703,0.0,0.0,0.0,19.24,1.31,0.0
20230411:0803,0.0,0.0,0.0,18.76,1.38,0.0
20230411:0903,0.0,0.0,0.0,18.85,1.45,0.0
20230411:1003,80217.5,51.0,11.37,20.04,1.66,0.0
20230411:1103,802257.5,382.0,24.51,20.77,2.0,0.0
20230411:1203,1299072.5,598.99,36.9,21.66,2.28,0.0
20230411:1303,1647662.5,765.99,47.84,22.51,2.48,0.0
20230411:1403,1823195.0,861.99,55.86,23.47,2.28,0.0
20230411:1503,1831857.5,873.99,58.64,24.3,2.07,0.0
20230411:1603,1749000.0,826.99,54.89,24.64,2.48,0.0
20230411:1703,1418422.5,658.99,46.27,25.03,3.52,0.0
20230411:1803,603790.0,287.0,35.03,24.79,4.28,0.0
20230411:1903,264000.0,136.0,22.49,23.87,4.28,0.0
20230411:2003,16527.5,18.0,9.26,23.05,4.07,0.0
20230411:2103,0.0,0.0,0.0,21.97,3.86,0.0
20230411:2203,0.0,0.0,0.0,21.78,3.72,0.0
20230411:2303,0.0,0.0,0.0,21.2,3.45,0.0
